seed,hopper-medium-replay_ST4,hopper-medium-replay_ST2,hopper-medium-replay_ST1,walker2d-medium-replay_ST4,walker2d-medium-replay_ST2,walker2d-medium-replay_ST1
58,0.006845927250550232,0.09664366720761791,0.00938316160452914,0.05274980202007802,0.06504666762172785,-0.007127007741091716
59,0.008847550963222896,0.10041526661180554,0.039540754637534675,0.052811299314430536,0.053518771162835994,-0.001831562208583852
60,0.0067106232771043045,0.07617317636696581,0.00888547158555616,0.05462427589089637,0.0655421164748745,0.0036414211483691613
61,0.0069384509109712755,0.09469237394270313,0.011095352741126281,0.05427563853559508,0.05251151615231138,0.08934210676034782
62,0.007913278500776891,0.10005294457222981,0.08938477552786807,0.0542440290473193,0.05293101221820775,0.0010688743709201015
63,0.00888990792802072,0.09597873613337017,0.010484082564006387,0.052197109028740106,0.05445820878120964,0.0676627908468649
64,0.0067664780593136575,0.0834728707094798,0.0099390447626547,0.05313714836017442,0.05567096580849393,0.0025343449113029146
65,0.006624242958429546,0.09961862615271089,0.006554433192876402,0.058924754606549834,0.05823334781029578,0.06367647727853801
66,0.00875313133072363,0.10161959591458253,0.011245671284078766,0.05217692622492339,0.05580683554103094,0.01925559669222885
67,0.006406761434180424,0.12331107693676695,0.09234404312896471,0.05128398624224919,0.05289643378020181,0.01082750066916165
68,0.008705656198603272,0.0965455942961622,0.0751983037205541,0.05240148001664136,0.055451037733840775,0.0051454884408329606
69,0.006695455049082794,0.09925904823640422,0.01779418590724932,0.05176002757253276,0.05655183113268388,0.14029358083503266
70,0.006595232374109515,0.08328497966674643,0.07353944979461094,0.05208499544241681,0.05428226728978126,0.00028986166816909637
71,0.00855143681660064,0.0917286392256703,0.025132707169097917,0.05109164518073555,0.06339695873623394,-0.0009540030073590255
72,0.006516457739591108,0.12338973618436389,0.1274956765719279,0.05270340448171094,0.059745422936786696,0.00014623751691549285
73,0.008717634667103992,0.12325636558022691,0.008727169893267139,0.0513520062608823,0.0578071680903629,-0.0003330508870625252
74,0.007948170586478271,0.09697388026150247,0.08587678337128689,0.05155800012219795,0.0542953616868793,-0.0007092047159175811
75,0.0064703410556254375,0.12318649851293066,0.17786044661020914,0.05409633773695439,0.052958313252196534,0.09033696752525339
76,0.008897563390103969,0.09606621195994995,0.10146593637007405,0.05220847198513016,0.05236084153583614,0.006041465049477016
77,0.008800917413880529,0.0928088267173653,0.011077730581935667,0.051847845042838125,0.05249525462273364,-0.002690773465296826
78,0.008829622526223322,0.09762314120800415,0.014904140807715585,0.052271944477293567,0.05265050469013842,-0.0012440525065363732
79,0.008463176185834354,0.08888360957075772,0.09887805237513797,0.0510377895489618,0.05107699697812217,0.11875127033126072
